,index,rsq,log_slope_pval,log_rsq_adj,rsq_adj,log_rsq,log_slope_val,log_int_val,slope_pval,log_int_pval,slope_val,int_pval,int_val,subj_id
0,(wfpt.0),1.4854393270979926e-09,0.7704966196481479,-2.6143528258915083e-05,-2.857157583613379e-05,2.4319130351724283e-06,-0.0016868532170835494,1.3539731898558558,0.9942471609132986,0.0,3.506460011597039e-05,0.0,0.9033377318887683,s005
1,(wfpt.1),0.0008318220596734704,0.00010662811446042627,0.00040693901896138307,0.0008036748914402869,0.0004359665791013878,0.014156175071193277,0.8259655208868504,5.477759934997146e-08,0.0,0.024734063811704093,0.0,-0.42208681918409063,s007
2,(wfpt.10),8.067220750751503e-06,0.6535242005024415,-2.249440081869558e-05,-2.010315315148503e-05,5.676040444546615e-06,-0.0020438730587455777,1.316913903457968,0.5925578946923971,0.0,-0.002521619104616702,0.0,0.7433952788885467,s028
3,(wfpt.100),0.00010004830610321758,8.27221805437583e-07,0.000665637717126244,7.147810347174488e-05,0.000694203185977349,0.0245895066539943,1.295543369339219,0.06130898625156939,0.0,0.009295230203672757,0.0,0.8481076436726676,s359
4,(wfpt.101),1.6789550707274614e-05,0.17929445090400448,2.263998207896467e-05,-1.1380577481734377e-05,5.081550150687342e-05,0.009279623392589628,1.3151466662195108,0.4401113282106254,0.0,-0.004405217321221905,0.0,0.8577012443465044,s365
5,(wfpt.102),3.611334846242986e-05,0.49089737407587886,-1.4802354408205431e-05,7.943764636531014e-06,1.336945736052364e-05,-0.005205433641349965,1.276486300658591,0.2575355302913876,0.0,-0.007170954054438921,0.0,0.6048538882916807,s368
6,(wfpt.103),0.00046054260437766725,3.845411079740954e-08,0.0008245867190027623,0.0004323849769790611,0.0008527881136762838,0.02677257178331128,1.2366195021289692,5.260404441917316e-05,0.0,0.02040236949626697,0.0,0.7244357021943766,s369
7,(wfpt.104),1.8058235539020195e-05,0.9568148181532341,-2.8097490270662107e-05,-1.0111856910244299e-05,8.263477502268302e-08,-0.00041878626091957326,1.3620103836614808,0.4233387870143346,0.0,-0.004322549793677301,0.0,1.0072374723143942,s372
8,(wfpt.105),1.8260197444663895e-05,0.3359134673380012,-2.432704167887323e-06,-1.1591785951559075e-05,3.0439404990478813e-05,-0.003649985886664681,1.5128781780251352,0.43415725740277455,0.0,0.005140439435283233,0.0,1.2786770976477095,s373
9,(wfpt.106),0.00023420122274542265,0.00579337014252961,0.0001863493975216013,0.00020603721917400453,0.00021452268569233102,0.016723289590560728,1.350173087294865,0.00393291452602384,0.0,0.015630392575734488,0.0,1.0220862261080987,s374
10,(wfpt.107),6.209592569916822e-06,0.6676658922675951,-2.2977945955071633e-05,-2.1960833662904022e-05,5.193302508255115e-06,-0.0026383784392688403,1.3089128028116777,0.6387157501530059,0.0,-0.0026298787287559193,0.0,0.7276916127394154,s380
