,index,rsq,log_slope_val,log_int_pval,int_pval,log_rsq,log_int_val,slope_pval,log_rsq_adj,log_slope_pval,rsq_adj,slope_val,int_val,subj_id
115,(wfpt.67),0.00018949456833350364,0.0014418955463239385,0.0,0.0,2.3084068264678237e-06,1.286253289914061,1.3612799138138487e-10,-2.2910389003705234e-06,0.47867246364962723,0.00018489769615337437,0.011164816905941843,0.6609632214809239,s218
116,(wfpt.68),0.00011837065267972235,0.0042263527950857326,0.0,0.0,1.6901506899924534e-05,1.2542586814247882,3.4432997666642607e-07,1.2345650710288147e-05,0.05409379923964402,0.00011381534179155661,0.010763327509603206,0.5453014093235602,s226
117,(wfpt.69),0.0002870399489300901,0.006851283059612944,0.0,0.0,3.732969281755594e-05,1.3069428568558148,1.9085681296002263e-15,3.27842426633973e-05,0.004160581022237771,0.0002824957578008158,0.017116692985859716,0.7479016023273242,s233
118,(wfpt.7),0.0012634771775461573,0.01435862802830574,0.0,0.0,0.00021286628092964666,1.282113718452078,2.625516645354929e-62,0.00020831096472928579,8.171702899637259e-12,0.0012589270835917654,0.0331348400114285,0.6817340391436232,s017
119,(wfpt.70),2.6746625572560134e-05,-0.0072275121448541185,0.0,0.0,5.550109576435425e-05,1.2595007708916806,0.015276734386414498,5.095525294596115e-05,0.0004756381375216744,2.2201251281050993e-05,0.004331524371013066,0.5139500622073223,s237
120,(wfpt.71),1.2348007721985077e-05,0.00610384548815045,0.0,0.0,7.660105463613842e-05,1.1673859036135388,0.101254159589519,7.197984536266855e-05,4.675594854836354e-05,7.750321067367949e-06,0.002596470130708856,0.35410326375362733,s238
121,(wfpt.72),3.489145165469498e-05,0.00011375763551577794,0.0,0.0,1.1673988220550768e-08,1.2770560043559185,0.005649857366506181,-4.544217637514336e-06,0.9596282962900922,3.033576044775277e-05,0.0060574538378204675,0.6172682705009662,s244
122,(wfpt.73),0.0004621345078709149,0.0049392344768106064,0.0,0.0,2.3986066340908607e-05,1.3030885661769531,6.4863896951819346e-24,1.9438095403501165e-05,0.02164696879954764,0.0004575911126332155,0.018610122866689213,0.7399640330659947,s254
123,(wfpt.74),5.14883876508998e-05,0.012472320228953674,0.0,0.0,0.00018663930671236617,1.2079509718269565,0.000818465457305244,0.00018204157583701086,1.8777427130335379e-10,4.6890880953776026e-05,0.006732671844710615,0.46865562502963376,s259
124,(wfpt.75),7.3482974936034395e-06,-0.00271843113245618,0.0,0.0,1.2795128692566493e-05,1.255200651571255,0.21090914360934065,8.08691367104597e-06,0.0992475167445908,2.6534522289400897e-06,-0.0020151559562658155,0.5926160176802558,s262
125,(wfpt.76),6.585340384113181e-09,0.001974627521561075,0.0,0.0,7.1443594145126355e-06,1.1499564154389397,0.9710140113278893,2.1517342952970253e-06,0.23160556909250293,-4.980995550463163e-06,6.394810881116045e-05,0.23220244601258133,s265
126,(wfpt.77),4.1208721512919766e-07,0.004408208302470582,0.0,0.0,4.04609524038424e-05,1.2280538361893976,0.7649133631307757,3.583052398370423e-05,0.00311669900218146,-4.196248289956017e-06,-0.0004425680258916176,0.5309981127921379,s269
127,(wfpt.78),0.002330572520397589,0.017356932739305515,0.0,0.0,0.0002625436911466439,1.3093290443938632,1.2459910509664166e-112,0.00025795706624620607,3.870213635173823e-14,0.0023259960131476465,0.04617516230617556,0.7880388327495182,s273
128,(wfpt.79),1.87292770152947e-05,0.005167770538983869,0.0,0.0,3.395238963466163e-05,1.2197976548114893,0.04284003538296179,2.938547963038385e-05,0.006399258786819958,1.4163110791387545e-05,0.0039536139921225255,0.48459264923158907,s275
129,(wfpt.8),0.00011226977068967692,0.018267152523843463,0.0,0.0,0.0003931621877046876,1.2202289539637077,7.524503372981538e-07,0.0003885758674820883,2.085753695955409e-20,0.00010768308764574908,0.010051649122581368,0.5151886604365761,s026
130,(wfpt.80),0.0006344219572773646,0.03525297762310775,0.0,0.0,0.00136976849137882,1.1431427589270236,4.447029614464745e-32,0.0013652081403370264,3.0430060364408994e-67,0.0006298586024612307,0.024519362923987757,0.33620468990841196,s277
131,(wfpt.81),8.989263390324354e-07,0.0019484004055499483,0.0,0.0,3.892738249966499e-06,1.275084802394221,0.6565336875107364,-6.545795372403518e-07,0.3548470283560392,-3.6465654429385097e-06,-0.0009157580823239158,0.6730828084527793,s284
132,(wfpt.82),0.00027008313537646433,0.018327220184424696,0.0,0.0,0.0005891760776196575,1.1965719157094057,2.894445342801022e-14,0.0005844911783391415,3.5348541819124567e-29,0.0002654114565903143,0.013061141082513938,0.4790476478988558,s285
133,(wfpt.83),6.73848792320797e-06,0.0013491714418357329,0.0,0.0,4.0327484177593576e-06,1.1425687129802677,0.22444584454592353,-5.452121258908704e-07,0.3479549596987873,2.172266946320889e-06,0.0019387873848591287,0.22417703825194485,s286
134,(wfpt.84),1.0830250365856386e-05,-0.0005977972777590438,0.0,0.0,4.3609839828206987e-07,1.257110154703037,0.12614463495796036,-4.199280515759796e-06,0.7590527534014414,6.200628009489506e-06,-0.002726109425099575,0.5909730238418565,s291
135,(wfpt.85),2.0861104318981027e-05,0.003523621677836916,0.0,0.0,1.2785707215745568e-05,1.2658329023075916,0.032365946791396163,8.229770005141468e-06,0.09389124102371735,1.630534919194737e-05,0.004387292562132196,0.6047625608765508,s294
136,(wfpt.86),3.6851564508610934e-05,-0.0030104150012798853,0.0,0.0,1.8137625556691184e-05,1.16598243439867,0.005135740501992262,1.3416320458703446e-05,0.04999545818227248,3.214581128541116e-05,-0.004571248362473754,0.29181410263102986,s295
137,(wfpt.87),0.012176600471170307,0.0978639365118906,0.0,0.0,0.006989866846288217,1.1398612125473355,0.0,0.006985342840907127,0.0,0.012172100095770522,0.11523804088202641,0.48329172929983466,s301
138,(wfpt.88),3.8279908188720846e-05,0.01355008519538478,0.0,0.0,0.0002093239974690908,1.229742750744438,0.0037470431756766644,0.00020476854059325866,1.2160433817703426e-11,3.372423241909672e-05,0.005835031888894498,0.5216634645099922,s305
139,(wfpt.89),0.003061122860746557,0.04125241927244002,0.0,0.0,0.001131942567679789,1.2152307592136806,1.0642253595639114e-148,0.001127402217051876,3.947766534808633e-56,0.003056591279199772,0.06064647513434893,0.5304017230310656,s307
140,(wfpt.9),0.00019803442542132288,0.002678075517446598,0.0,0.0,6.689464601805639e-06,1.2570395037816655,5.0048910726626865e-11,2.1020657636761086e-06,0.227213891978387,0.0001934481357968032,0.013548865503504856,0.5495432601081098,s027
141,(wfpt.90),2.7343340494034862e-06,-0.005224835811140922,0.0,0.0,1.9154065358684136e-05,1.3281257764973982,0.43955416638493616,1.4576551243816738e-05,0.04079929204703895,-1.8423543672874132e-06,-0.001551815323207056,0.8056817787754557,s313
142,(wfpt.91),0.00010280679794461012,-0.008041787525115161,0.0,0.0,9.635943315688955e-05,1.236953249977757,5.470772372434918e-06,9.138109777118153e-05,1.0854759934665796e-05,9.783213554392933e-05,-0.008899425835927885,0.5066176244532552,s314
143,(wfpt.92),0.0015008386540776852,0.03038119893142237,0.0,0.0,0.0007626390341354261,1.268454000194684,2.3993764230182184e-73,0.0007580656142635034,3.908397034639569e-38,0.0014962688220364617,0.031067763430722782,0.711880397011967,s326
144,(wfpt.93),1.604514572817184e-05,0.003388555563966661,0.0,0.0,1.2674924247169095e-05,1.2559600772138024,0.06326348518525356,8.02204582339705e-06,0.09884504423276445,1.1394014299836996e-05,0.003814818268195094,0.5937881466074287,s328
145,(wfpt.94),7.544952239957325e-05,0.017012575583831603,0.0,0.0,0.00029649910193019213,1.1611246150010137,4.709486221784354e-05,0.0002919441252773325,7.178553004099537e-16,7.089401596915845e-05,0.008444872018555503,0.31277712880093356,s329
146,(wfpt.95),0.00048792403152742025,0.002001351350020575,0.0,0.0,5.0243288356455196e-06,1.2891417282252386,3.116067703403433e-23,7.054796380412398e-08,0.3138901168263906,0.0004829759029520986,0.01933611520362881,0.6815407722237167,s334
147,(wfpt.96),0.00015978435766872412,0.004075804357314662,0.0,0.0,1.6884186473831164e-05,1.29702068099706,3.4436907645275448e-09,1.2307143861689518e-05,0.054777503357129095,0.0001552083880230759,0.01171863583901473,0.6998538222184711,s336
148,(wfpt.97),2.047958640805092e-05,0.002548962091584536,0.0,0.0,1.0258462113998945e-05,1.2255505230735066,0.03439854509024935,5.679356140708691e-06,0.1344584065345904,1.590297920606165e-05,0.0035099653976535658,0.45947857785965196,s339
149,(wfpt.98),4.3472058023352744e-06,0.007506023128228708,0.0,0.0,7.343145469040913e-05,1.2065939317303762,0.33197938081987943,6.880993174718242e-05,6.7189393866587e-05,-2.71754432068505e-07,0.001853787986244817,0.44171668137626524,s346
150,(wfpt.99),0.0007173265599141887,0.010288732986698601,0.0,0.0,9.30828775882464e-05,1.2825835681983766,4.748659963030199e-36,8.85166338691068e-05,6.335715997670357e-06,0.0007127635836613466,0.026003372827538,0.6682271211802682,s357
