,index,int_pval,int_val,log_rsq_adj,log_int_val,rsq_adj,log_int_pval,log_rsq,slope_val,rsq,log_slope_pval,log_slope_val,slope_pval,subj_id
111,(wfpt.63),0.0,0.6726345178208135,0.0016737958890105098,1.2434736237399948,0.0006878128435333641,0.0,0.0016946082264879259,0.024317693047859242,0.0007086322811706847,1.887589767121576e-19,0.03684954805703856,5.441870462961131e-09,s207
112,(wfpt.64),0.0,0.3465326889036569,0.0068277373199109315,1.103058484903264,0.005102185662470449,0.0,0.0068484297019907325,0.07000995351199855,0.005122913132091345,1.0495738572561026e-73,0.08033321679569419,1.4905524726903892e-55,s209
113,(wfpt.65),0.0,0.8720108155283418,0.0007630643731367792,1.3177331335888705,0.002518017386008431,0.0,0.000784562123521293,0.03449998626535131,0.002539469072767475,1.5421169436936409e-09,0.02568987370937065,1.5447067938816178e-27,s212
114,(wfpt.66),0.0,0.9605312784572805,0.0002817387887700251,1.3582174606195343,0.0001700615297118846,0.0,0.00030353718965125953,-0.012686813819954894,0.00019179743567654395,0.00019050630124433529,-0.017305278239766048,0.0029744929205770924,s216
115,(wfpt.67),0.0,0.8889083928314072,0.00011064363016832779,1.3217974284043437,0.00021208793656590785,0.0,0.0001323195684362899,-0.011012438559798682,0.00023358921427207857,0.013487817566917495,-0.010655362053019942,0.0009812672224322966,s218
116,(wfpt.68),0.0,0.7961814391247952,0.00022889003219717097,1.3180475509748608,0.0024729419630517002,0.0,0.0002497272791744942,0.03859073681713561,0.0024937242097241574,0.0005368702823818743,0.013378080759167937,6.850480000117288e-28,s226
117,(wfpt.69),0.0,0.6460809503308452,0.02543606712415425,1.0544968594901851,0.017203991332004898,0.0,0.025459853800898213,0.11811167478179214,0.01722767373419931,9.014357719348358e-232,0.1464340270824814,7.582749670587742e-159,s233
118,(wfpt.7),0.0,0.8170271166099917,0.004319416476010862,1.2791064622741142,0.013191351685568398,0.0,0.004340168035660064,0.09582656636838356,0.013211910627386136,2.649553940756168e-47,0.055951055699748065,7.577384140862894e-141,s017
119,(wfpt.70),0.0,0.773663719788603,0.00033291578096927843,1.2960826949421747,0.00012441489156322927,0.0,0.0003539809167627528,0.010384586022787487,0.0001454653470488454,4.151227052356577e-05,0.014703979069824989,0.008572731684295358,s237
120,(wfpt.71),0.0,0.7138551816387811,0.010207743593293461,1.1982476734535412,0.005814821334888642,0.0,0.010228418968899922,0.0653422270075299,0.005835533957623706,4.801736978299413e-109,0.07934924985619252,4.7530326144942144e-63,s238
121,(wfpt.72),0.0,0.7248045899814131,3.493386451602909e-05,1.3009177482050367,2.8782589681641824e-06,0.0,5.578471455425227e-05,0.003662859865880122,2.371196637318551e-05,0.10191520483051969,0.005246119980011809,0.28604811133904967,s244
122,(wfpt.73),0.0,0.7437033809054017,0.009290257909059685,1.2093415628444495,0.006874239853565167,0.0,0.0093111845649273,0.06931566628116229,0.006895148204481005,2.5808226274841077e-98,0.0720732563661709,1.9043092364718308e-73,s254
123,(wfpt.74),0.0,0.43498928490511857,0.01807142258212424,1.0767694312771399,0.012744136078758128,0.0,0.01809188710168197,0.10666856991814475,0.012764704337761779,1.613833321748014e-192,0.12276693297991789,4.0679554890111675e-136,s259
124,(wfpt.75),0.0,0.8823579546702969,0.00019633462975321425,1.3092372850328156,-1.0661677178891438e-06,0.0,0.00021949324333070397,0.0032166110747201293,2.192289102298517e-05,0.0020810100521535826,0.011178998270726387,0.328804281646902,s262
125,(wfpt.76),0.0,0.4312313603705729,0.01130396520450827,1.1127420332762674,0.007397295324279907,0.0,0.011324563896845219,0.0803849696467363,0.007417974978120023,6.773485206515608e-121,0.0966689265398593,1.0518712631779854e-79,s265
126,(wfpt.77),0.0,0.23859411555601837,0.0009359666302327652,1.118627611604383,0.0008320509057110348,0.0,0.0009567848013802838,0.028138516531651413,0.0008528673383261243,1.221396269735866e-11,0.029616498480667962,1.559371538462323e-10,s269
127,(wfpt.78),0.0,0.8279678594937185,0.0004979827382376456,1.320938923595415,0.0009533465048481293,0.0,0.0005188078662147211,0.02489810089738534,0.0009741604104188673,6.019895393507197e-07,0.018057908048391347,7.94176255836311e-12,s273
128,(wfpt.79),0.0,0.8101672031408405,-1.6554104139920867e-05,1.3251785740197046,0.00039099298480216316,0.0,5.0072704634862575e-06,0.013270199394147607,0.00041249041500524,0.6298750220384591,0.001536351307336259,1.1872097759662865e-05,s275
129,(wfpt.8),0.0,0.7868364585980884,5.827876015529476e-05,1.336439777237127,-1.4853056897079497e-05,0.0,7.911174738883808e-05,-0.0020897041092753296,5.98101991799993e-06,0.05133722544057202,-0.00766658189120098,0.5921011541422583,s026
130,(wfpt.80),0.0,0.6283184656251062,2.0209406073945502e-05,1.2876142067859935,0.0002703623013944334,0.0,4.104275240590649e-05,-0.017120991653971303,0.0002911904360991535,0.16044893021318113,-0.006512952504855472,0.00018491817723735457,s277
131,(wfpt.81),0.0,0.6306768443510932,0.00045482185441581,1.2427830099671997,0.00011048571260496853,0.0,0.000475649183515392,0.011797504180666631,0.0001313171781414102,1.767906846417988e-06,0.0230556275303695,0.012051273454658826,s284
132,(wfpt.82),0.0,0.9309040736643343,0.00024368754944559257,1.3747385323003738,-0.00031186819197537297,0.0,0.0005771619698761166,-0.0011503478169614945,2.1680280245850447e-05,0.18841534652160719,-0.004927552348470674,0.7987801333179168,s285
133,(wfpt.83),0.0,0.694187807890563,0.02179838120634492,1.1463745803966476,0.014465272071129465,0.0,0.021818808495980835,0.10621988663645582,0.014485804472386232,1.0034652658765547e-231,0.11891855735415094,2.4877245060137638e-154,s286
134,(wfpt.84),0.0,0.815594612128096,0.0002748100065744774,1.293962884052283,-9.674898051592606e-07,0.0,0.0002956806604228479,0.00394105767486452,1.9866297721327086e-05,0.00016745220928065464,0.014418273971443303,0.3288193229493416,s291
135,(wfpt.85),0.0,0.6562796269641592,2.1069243060778398e-05,1.282083164136655,3.130789811889301e-05,0.0,4.190691275074432e-05,0.006196357007945233,5.2141013227480215e-05,0.15615719659004834,0.005398957222552525,0.11365104743704417,s294
136,(wfpt.86),0.0,0.47905859222818803,0.0047849461710517405,1.1619438079831599,0.0028429158866326576,0.0,0.0048057213684011835,0.04584535054955813,0.0028636904253545037,4.068011971601928e-52,0.05323024686240457,8.704713971269851e-32,s295
137,(wfpt.87),0.0,0.568827273778308,4.965197872441873e-05,1.2528442030703522,-1.925885600573274e-05,0.0,7.048471165671533e-05,0.0012571388218949172,1.5753125988116068e-06,0.06586369291866714,0.008463151693135586,0.7833356193810619,s301
138,(wfpt.88),0.0,0.7685105110592434,0.00017519554876721521,1.294741385156488,7.87391265671955e-05,0.0,0.00019626267627625982,0.00900188213285294,9.979054366815454e-05,0.0022727916596091873,0.013930337928236492,0.02946842277808301,s305
139,(wfpt.89),0.0,0.6352534107783641,-3.3015836045091618e-06,1.2767161193366217,-6.416921705110212e-06,0.0,1.7532686606203107e-05,0.0037898325623440575,1.4416979353559789e-05,0.35896384790656377,0.004489777882038677,0.4054903828657581,s307
140,(wfpt.9),0.0,0.6252106405919127,-1.8335796560631223e-05,1.2821430992442577,8.539569835863681e-05,0.0,2.4987868760817378e-06,-0.010339999548027801,0.00010622768661461279,0.7291069788265534,-0.0016174223541305798,0.023940549018610778,s027
141,(wfpt.90),0.0,0.9998194621647662,4.765551274676927e-05,1.3629431714855542,3.033322109957659e-05,0.0,6.896373693043856e-05,0.005814720249194123,5.160962414607617e-05,0.07202143305274969,0.007368591137952147,0.11936860340540165,s313
142,(wfpt.91),0.0,0.7677796832872169,0.006105913976799715,1.2236401517467417,0.003525376673719882,0.0,0.006126671998646471,0.05196115592826821,0.0035461369942124676,5.930981274576831e-66,0.06317169812668291,5.73018604003706e-39,s314
143,(wfpt.92),0.0,0.9833354541841213,-1.261063199597956e-05,1.3739637987226572,1.8816341054161967e-05,0.0,8.922800618815785e-06,0.00536960989391925,4.0321775228169265e-05,0.5197631206964712,-0.002935658966047916,0.17091498201158825,s326
144,(wfpt.93),0.0,0.4610955848564563,0.021263003360124544,1.0798035862888113,0.016454024875855233,0.0,0.02128361182042615,0.12229531866206678,0.016474731542840404,3.4807258674411545e-224,0.1315542261550562,1.312238773161888e-173,s328
145,(wfpt.94),5.434690544663763e-308,0.10068779040106177,0.04344618760627583,0.8813636193047062,0.03892175442007495,0.0,0.04346611622588015,0.2007049922988013,0.038941777300667835,0.0,0.2150977677597654,0.0,s329
146,(wfpt.95),0.0,0.8626220500396872,5.8010598340429986e-05,1.3342945355640266,0.0005039412807102961,0.0,7.907575643095743e-05,0.019982915428037932,0.0005249837459984086,0.05269148240841163,0.007659187738168224,5.908231020193907e-07,s334
147,(wfpt.96),0.0,0.42455244403966097,0.0026944863196479707,1.1642558231124946,0.001302435743293917,0.0,0.002715264816505747,0.033827140771553445,0.0013232423760206613,3.1889493868389865e-30,0.04938991957641739,1.560000303114464e-15,s336
148,(wfpt.97),0.0,0.824588923805605,9.91715260790782e-05,1.3254105689437865,4.4365763201326125e-05,0.0,0.00012001191100730058,0.006028554407300473,6.519860626541529e-05,0.016411717868076575,0.007709054864343116,0.07688863323557023,s339
149,(wfpt.98),0.0,0.7078768041134994,1.546341585445532e-06,1.2803658231099375,3.776169363178816e-05,0.0,2.2604703951101257e-05,0.007883545270526524,5.881397343365791e-05,0.3001769708687396,0.005214153893037463,0.09464146207539975,s346
150,(wfpt.99),0.0,0.800842320364969,0.00019759758934523308,1.306822791432044,-1.7683702316917405e-05,0.0,0.0002184341856900085,-0.0015222557144994797,3.150433471321712e-06,0.0012054679981284228,0.012620323402511334,0.697378696299044,s357
